User,Date,post_text,quotedPost_text,Reply_count,Repost_count,Like_count,View_count
@Davi_Choiris,2026-01-02-20:50:40,"Pacu Budi Daya Nila dari Desa 🐟🏡Sahabat Bahari, mendukung Program Makan Bergizi Gratis (MBG) 🍽️💪 #KKP2026GrowStronger#KKP2026GrowStronger  #SaktiWahyuTrenggono#SaktiWahyuTrenggono  #KKPGOID#KKPGOID  #BudiDayaTematik#BudiDayaTematik #pacubudi4V8VP#pacubudi4V8VP ",,0,0,1,36
@rahelputr,2026-01-02-20:40:21,Program Makan Bergizi Gratis menjadi bukti nyata kehadiran negara bagi masyarakat pedalaman dan kurang mampu.,,1,0,1,10
@Ari3Pras,2026-01-02-20:21:58,"BPJS Watch mendorong pemerintah mempertegas perlindungan jaminan sosial, upah, dan keselamatan kerja bagi para pekerja dalam Program Makan Bergizi Gratis (MBG)

>> MBG menyelesaikan masalah dengan masalah?",,0,4,7,128
@miftahulhuda,2026-01-02-20:20:49,SPPG setempat untuk memperkuat rantai pasok pangan lokal dan mendukung Program Makan Bergizi Gratis (MBG) 🍽️💪 #KKP2026GrowStronger#KKP2026GrowStronger  #SaktiWahyuTrenggono#SaktiWahyuTrenggono  #KKPGOID#KKPGOID  #BudiDayaTematik#BudiDayaTematik  #pacubudi4VBAP#pacubudi4VBAP ,,0,0,0,19
@Denom99474051,2026-01-02-20:19:36,"Makan Bergizi Gratis (MBG) pelajar Indonesia BERAPA? trus Yang relawan dari Ormas, warga sipil lokal, dan ASN yg ikut juga gotong royong bersihkan semua bongkahan dan lumpur sisa banjir..m, apakah dapat juga uang lelah dan uang makan??? Berarti TNI tidak ikhlas membantu TOH?",,0,0,0,53
@adhie_wirabuna,2026-01-02-20:18:03,"Budidaya tematik sistem bioflok di KDKMPSidoarum,Sleman,Yogyakarta jadiPenggerakProduksiIkanNilaSekaliguspenguatKetahananPanganDaerah.KDKMPSidoarumBersinergi dengan SPPG lokal mendukung Program Makan Bergizi Gratis #KKP2026GrowStronger#KKP2026GrowStronger  #SaktiWahyuTrenggono#SaktiWahyuTrenggono  #KKPGOID#KKPGOID  #pacubudi4V546#pacubudi4V546 ",,0,0,0,21
@nurman307,2026-01-02-20:12:16,"Bukannya kalian ternak mulyono yg kl debat g pernah bawa data valid dn dikit2 nyerang personal? Kalian miskin kah g bs beli cermin? Oh iya, kalian para termul dn terwo kan makan buat anak aja hrs nunggu MBG yg g bergizi itu wkw",,0,0,0,79
@kkpgoid,2026-01-02-20:11:57,"Gak cuma jalan sendiri aja, KDKMP Sidoarum juga bersinergi dengan SPPG setempat untuk memperkuat rantai pasok pangan lokal dan mendukung Program Makan Bergizi Gratis (MBG) 🍽️💪#KKP2026GrowStronger#KKP2026GrowStronger #SaktiWahyuTrenggono#SaktiWahyuTrenggono #KKPGOID#KKPGOID #BudiDayaTematik#BudiDayaTematik ",,1,1,8,253
@ppnsibolga1,2026-01-02-20:09:33,"turun langsung melihat geliat budi daya lele yang siap mendukung Program Makan Bergizi Gratis (MBG). Lewat kerja sama dengan SPPG setempat, sekitar 300 kg lele per minggu disiapkan untuk penuhi kebutuhan gizi masyarakat.",,1,0,0,26
@DJPB_SITUBONDO,2026-01-02-19:56:50,"Gak cuma jalan sendiri aja, KDKMP Sidoarum juga bersinergi dengan SPPG setempat untuk memperkuat rantai pasok pangan lokal dan mendukung Program Makan Bergizi Gratis (MBG) 🍽️💪 #KKP2026GrowStronger#KKP2026GrowStronger  #SaktiWahyuTrenggono#SaktiWahyuTrenggono  #KKPGOID#KKPGOID  #BudiDayaTematik#BudiDayaTematik  #pacubudi4V2SE#pacubudi4V2SE ",,0,0,1,23
@bppsdm_lrpt,2026-01-02-19:48:20,setempat untuk memperkuat rantai pasok pangan lokal dan mendukung Program Makan Bergizi Gratis (MBG) 🍽️💪 #KKP2026GrowStronger#KKP2026GrowStronger  #SaktiWahyuTrenggono#SaktiWahyuTrenggono  #KKPGOID#KKPGOID  #BudiDayaTematik#BudiDayaTematik  #pacubudi4V72B#pacubudi4V72B ,,0,0,1,67
@DroneEmpritOffc,2026-01-02-19:36:36,"Analisis topik: Makan Bergizi Gratis, Ledakan di SMAN 72 Jkt, Isu Pesantren, & Program IFP. 📲 Selengkapnya cek di QR code/tautan ini.

Bagaimana respons penanganan bencana di akhir tahun?",,1,0,0,99
@KompasTV,2026-01-02-19:16:00,"Isu panas 2025 mulai dari demo DPR, polemik Whoosh, Makan Bergizi Gratis, hingga kontroversi ijazah Jokowi diprediksi masih bergulir di 2026.

Program #BolaLiar#BolaLiar  hadir spesial, menghadirkan para newsmaker dan pengamat politik untuk blak-blakan membedah isu terpanas langsung di",,22,2,7,1150
@cakrawartacom,2026-01-02-19:00:45,"Sasar 55 Juta Anak pada 2026, DPR Minta Mutu Program Makan Bergizi Gratis Dijaga",,0,1,0,17
@itsgigiarto,2026-01-02-18:58:59,"Program Makan Bergizi Gratis (MBG).
Lewat kerja sama dengan SPPG setempat, sekitar 300 kg lele per minggu disiapkan untuk penuhi kebutuhan gizi masyarakat.",,1,0,0,10
@bppsdm_brpbappp,2026-01-02-18:49:52,"Menteri Trenggono @swtrenggono bersama Bupati Boyolali Agus Irawan turun langsung melihat geliat budi daya lele yang siap mendukung Program Makan Bergizi Gratis.
Lewat kerja sama dengan SPPG setempat, sekitar 300 kg lele per minggu disiapkan untuk penuhi kebutuhan gizi masyarakat",,1,0,1,27
@azkagoldi,2026-01-02-18:40:06,urus makan bergizi gratis aja yg becus. selangkangan biar jadi urusan kami.,,0,0,0,46
@nyai_bawi,2026-01-02-18:31:54,"Gizi cukup, anak aktif, masa depan cerah. Melalui Program Makan Bergizi Gratis, kebutuhan gizi anak terpenuhi agar tumbuh kembang optimal dan belajar lebih menyenangkan. #IndonesiaTerang#IndonesiaTerang  #MBG#MBG ",,0,0,0,18
@nyai_bawi,2026-01-02-18:31:48,"Makan bergizi hari ini, semangat belajar makin tinggi. MBG hadir untuk bantu anak-anak tumbuh sehat, fokus di sekolah, dan siap raih prestasi terbaik. #IndonesiaTerang#IndonesiaTerang  #MBG#MBG ",,0,0,0,16
@yusfigeologist,2026-01-02-18:25:31,Semakin banyak yang masuk penjara berarti program MBG (Makan Bergizi Gratis) nya Suskes pak,,0,0,0,443
@HeryWP,2026-01-02-18:05:49,"Makan Bergizi Gratis Tetap Hadir, Bahkan di Masa Darurat Bencana Sumatera#sumaterabangkit#sumaterabangkit  #bersatuindonesiaku#bersatuindonesiaku  #indonesiamaju#indonesiamaju  #MBG#MBG  #fypシ゚viral#fypシ゚viral  #fypシ゚#fypシ゚ ",,0,0,0,20
@WartaBelaNegara,2026-01-02-17:53:20,"Klaripikasi Resmi DAPUR PROGRAM MAKAN BERGIZI (MBG) wartabelanegara.com/news/klaripika
… …",,0,0,0,3
@AfsadJunaidi,2026-01-02-17:47:38,Menteri Trenggono @swtrenggono bersama Bupati Boyolali Agus Irawan turun langsung melihat geliat budi daya lele yang siap mendukung Program Makan Bergizi Gratis (MBG).#2026KKPGrowStronger#2026KKPGrowStronger  #SaktiWahyuTrenggono#SaktiWahyuTrenggono  #KKPGOID#KKPGOID  #BudiDayaTematikBioflok#BudiDayaTematikBioflok  #budidaya4SAPA#budidaya4SAPA ,,0,0,0,17
@wahdahtv,2026-01-02-17:29:38,"Ternyata, Allah itu adalah nama 
yang nggak bisa dan nggak 
boleh diterjemahin.

Seperti nama kita yang nggak 
berubah meski pindah negara.

Yuk, kenali dan pelajari Islam 
biar makin cinta. 🕊️Antum Male Program Makan Bergizi Gratis Sabang Jumat Sore",,0,1,1,54
@BPKIL_SERANG,2026-01-02-17:27:30,"Program Makan Bergizi Gratis (MBG).
Lewat kerja sama dengan SPPG setempat, sekitar 300 kg lele per minggu disiapkan untuk penuhi kebutuhan gizi masyarakat.
Budi daya tematik bukan cuma soal ikan aja Sahabat Bahari, tapi soal desa yang bergerak dan masa depan yang sehat 💪🏼",,1,0,0,20
@seninceriaa,2026-01-02-17:13:36,"Real Madrid Memanas! Penyerang El Real Percepat Rencana Hengkang, Premier League Jadi Target Utama

Semoga 2026 Wapres Gibran Terus Kerja Optimis Danantara Jumat Sumur Sabang Program Makan Bergizi Gratis Bank Saqu Olla Melania 15.000 di Aceh Tamiang #zonauang#zonauang ",,0,0,3,199
@seninceriaa,2026-01-02-17:08:17,"Usut Tuntas! Polri & Kejagung Gelar Perkara Kayu Gelondongan di Banjir Sumatera, Ada Mafia Hutan?

Semoga 2026 Wapres Gibran Terus Kerja Optimis Danantara Jumat Sumur Sabang Program Makan Bergizi Gratis Bank Saqu Olla Melania 15.000 di Aceh Tamiang #zonauang#zonauang ",,0,0,3,259
@KompasTV,2026-01-02-16:53:46,"Program Makan Bergizi Gratis juga disorot luas, karena marak kasus keracunan dan anggarannya yang sangat besar.

Tak kalah panas, ada isu keaslian ijazah mantan presiden Jokowi, dengan tokoh sentralnya Roy Suryo dan Jokowi sendiri. #BolaLiar#BolaLiar ",,1,0,0,979
@uttaram03,2026-01-02-16:48:05,"Program Makan Bergizi Gratis (MBG).
Lewat kerja sama dengan SPPG setempat, sekitar 300 kg lele per minggu disiapkan untuk penuhi kebutuhan gizi masyarakat.
Budi daya tematik bukan cuma soal ikan aja Sahabat Bahari,",,1,0,0,19
@bppsdm_lptk,2026-01-02-16:29:14,"Menteri Trenggono @swtrenggono bersama Bupati Boyolali Agus Irawan turun langsung melihat geliat budi daya lele yang siap mendukung Program Makan Bergizi Gratis.
Lewat kerja sama dengan SPPG setempat, sekitar 300 kg lele per minggu disiapkan untuk penuhi kebuthan gizi masyarakat.",,1,0,1,24
@niezhaeputri,2026-01-02-16:26:34,"Program Makan Bergizi Gratis (MBG).
Lewat kerja sama dengan SPPG setempat, sekitar 300 kg lele per minggu disiapkan untuk penuhi kebutuhan gizi masyarakat.
Budi daya tematik bukan cuma soal ikan aja Sahabat Bahari, tapi soal desa yang bergerak dan masa depan yang sehat 💪🏼",,1,0,0,22
@jasmanusman2,2026-01-02-16:17:44,Makan Bergizi Gratis adalah investasi nyata untuk masa depan bangsa. #MakanBergiziGratis#MakanBergiziGratis #MBG#MBG #GiziUntukBangsa#GiziUntukBangsa #AnakSehatIndonesiaKuat#AnakSehatIndonesiaKuat ,,0,0,1,15
@Gtid_news,2026-01-02-16:16:32,Menu Makan Bergizi Gratis kembali jadi sorotan setelah viral minuman rasa susu yang diduga berasal dari impor China. Kemasan mencantumkan produksi di Shandong dan memicu pertanyaan publik. Wakil Kepala Badan Gizi Nasional Nanik Sudaryati Deyang menegaskan seluruh bahan MBG wajib,,0,0,0,23
@bppsdm_lrmphp,2026-01-02-16:14:15,"Program ini ditinjau langsung Menteri Trenggono @swtrenggono bersama kepala daerah, sebagai bagian dari upaya mendukung swasembada pangan daerah dan Program Makan Bergizi Gratis (MBG).",,0,0,0,19
@Haende_hnd,2026-01-02-16:07:02,"Makan Bergizi Gratis Tetap Hadir, Bahkan di Masa Darurat Bencana Sumatera#sumaterabangkit#sumaterabangkit  #bersatuindonesiaku#bersatuindonesiaku  #indonesiamaju#indonesiamaju  #MBG#MBG  #fypシ゚viral#fypシ゚viral  #fypシ゚#fypシ゚ ",,0,0,0,12
@KahayanPaksi,2026-01-02-16:00:54,"Sahabat Bahari, budi daya tematik lele bioflok di KDKMP Ngablak, Boyolali dorong ekonomi desa dan dukung Program Makan Bergizi Gratis (MBG) dengan pasokan ±300 kg lele per minggu.#2026KKPGrowStronger#2026KKPGrowStronger  #SaktiWahyuTrenggono#SaktiWahyuTrenggono  #KKPGOID#KKPGOID  #BudiDayaTematikBioflok#BudiDayaTematikBioflok  #budidaya4S97B#budidaya4S97B ",,0,0,0,17
@banget_siska,2026-01-02-15:46:05,"Program Makan Bergizi Gratis hadir untuk anak Indonesia sehat dan kuat.
Libatkan UMKM lokal, penuhi gizi, dan dukung generasi emas masa depan. 🇮🇩🍽️#MakanBergiziGratis#MakanBergiziGratis  #MBG#MBG  #GenerasiEmas2045#GenerasiEmas2045  #GiziAnak#GiziAnak  #UMKMBangkit#UMKMBangkit ",,1,0,0,23
@banget_siska,2026-01-02-15:46:04,"Program Makan Bergizi Gratis hadir untuk anak Indonesia sehat dan kuat.
Libatkan UMKM lokal, penuhi gizi, dan dukung generasi emas masa depan. 🇮🇩🍽️#MakanBergiziGratis#MakanBergiziGratis  #MBG#MBG  #GenerasiEmas2045#GenerasiEmas2045  #GiziAnak#GiziAnak  #UMKMBangkit#UMKMBangkit ",,2,0,0,23
@banget_siska,2026-01-02-15:46:02,"Program Makan Bergizi Gratis hadir untuk anak Indonesia sehat dan kuat.
Libatkan UMKM lokal, penuhi gizi, dan dukung generasi emas masa depan. 🇮🇩🍽️#MakanBergiziGratis#MakanBergiziGratis  #MBG#MBG  #GenerasiEmas2045#GenerasiEmas2045  #GiziAnak#GiziAnak  #UMKMBangkit#UMKMBangkit ",,2,0,0,57
@CiciAngsa2,2026-01-02-15:35:02,Makan Bergizi Gratis Untuk Anak Indonesia,,1,0,1,8
@CiciAngsa2,2026-01-02-15:34:54,Makan Bergizi Gratis Untuk Anak Indonesia,,1,0,1,11
@mikirdoeloe,2026-01-02-15:15:23,"Program Makan Bergizi (MBG) adalah investasi masa depan bangsa. Anak-anak sehat hari ini, Indonesia kuat esok hari. Mari dukung bersama agar gizi merata, generasi unggul tercipta.#DukungMBG#DukungMBG  #MakanBergizi#MakanBergizi  #GenerasiSehat#GenerasiSehat  #IndonesiaKuat#IndonesiaKuat  #GiziUntukSemua#GiziUntukSemua ",,0,0,0,18
@mikirdoeloe,2026-01-02-15:15:14,"Program Makan Bergizi (MBG) adalah investasi masa depan bangsa. Anak-anak sehat hari ini, Indonesia kuat esok hari. Mari dukung bersama agar gizi merata, generasi unggul tercipta.#DukungMBG#DukungMBG  #MakanBergizi#MakanBergizi  #GenerasiSehat#GenerasiSehat  #IndonesiaKuat#IndonesiaKuat  #GiziUntukSemua#GiziUntukSemua ",,0,0,0,16
@mikirdoeloe,2026-01-02-15:15:03,"Program Makan Bergizi (MBG) adalah investasi masa depan bangsa. Anak-anak sehat hari ini, Indonesia kuat esok hari. Mari dukung bersama agar gizi merata, generasi unggul tercipta.#DukungMBG#DukungMBG  #MakanBergizi#MakanBergizi  #GenerasiSehat#GenerasiSehat  #IndonesiaKuat#IndonesiaKuat  #GiziUntukSemua#GiziUntukSemua ",,0,0,0,15
@seninceriaa,2026-01-02-14:47:20,"Tugas Berat Direksi BEI Baru: Purbaya Minta Saham Gorengan Segera Diberantas!

Semoga 2026 Wapres Gibran Terus Kerja Optimis Danantara Jumat Sumur Sabang Program Makan Bergizi Gratis Bank Saqu Olla Melania 15.000 di Aceh Tamiang #zonauang#zonauang ",,0,0,3,236
@dodoohi,2026-01-02-14:40:05,"Kerja Nyata Program Makan Bergizi Gratis membawa perubahan bagi Jumiyati, pekerja SPPG Samigaluh di bagian cuci ompreng. Jika dulu ia bertumpu pada berkebun, kini MBG menghadirkan pekerjaan tetap yang menguatkan ekonomi keluarga.#LanjutkanMBG#LanjutkanMBG  Mengawali 2026 Jumat Sumur",,0,0,0,66
@mykalambe,2026-01-02-14:30:04,"Program Makan Bergizi Gratis (MBG).
Lewat kerja sama dengan SPPG setempat, sekitar 300 kg lele per minggu disiapkan untuk penuhi kebutuhan gizi masyarakat.
Budi daya tematik bukan cuma soal ikan aja Sahabat Bahari, tapi soal desa yang bergerak dan masa depan yang sehat",,0,0,0,30
@goestomall,2026-01-02-14:27:08,"Yuk, guys! Program Makan Bergizi Gratis (MBG) hadir untuk kita semua! 💪🍽️ Ayo dukung generasi sehat dan ceria! 🌟 Pemerintah peduli, kita juga! 😊",,0,0,0,33
@GarrySnailpo,2026-01-02-14:17:48,Makan Bergizi Gratis membangun SDM generasi Papua menuju Indonesia Emas 2045,,1,0,0,29
@armanlau98,2026-01-02-14:17:34,"Yuk, dukung Program Makan Bergizi Gratis (MBG)! Satu langkah buat generasi sehat dan cerdas. Makin banyak anak sehat, makin cerah masa depan kita! 🌟🍽️",,0,0,0,69
@fitriamalyyaa,2026-01-02-14:17:14,"Program Makan Bergizi Gratis (MBG) hadir buat generasi sehat! 💪🍽️ Yuk, kita dukung komitmen negara untuk masa depan yang lebih cerah. Bersama, kita bisa! 🌟",,0,0,0,134
@bebandamai,2026-01-02-14:17:09,"🎉 Ayo, Sob! Program Makan Bergizi Gratis (MBG) hadir untuk kita semua! Komitmen pemerintah untuk generasi sehat, yuk manfaatin kesempatan ini! 💪✨",,0,0,0,24
@Lia_sari1997,2026-01-02-14:12:43,"""Yuk, dukung Program Makan Bergizi Gratis! Makanan sehat untuk generasi kita, wujud komitmen pemerintah. Bersama, kita bisa capai masa depan yang lebih cerah! 🌟🥗""",,0,0,0,15
@seninceriaa,2026-01-02-14:03:09,"Berani Lawan! Korban Dugaan Pelecehan di Bus TransJakarta Akhirnya Buka Suara, Ini Detail Kejadiannya

Semoga 2026 Wapres Gibran Terus Kerja Optimis Danantara Jumat Sumur Sabang Program Makan Bergizi Gratis Bank Saqu Olla Melania ACTORS JENO JAEMIN TAKEOVER #zonauang#zonauang ",,0,0,3,202
@seninceriaa,2026-01-02-14:02:23,"Update Lalin Pagi Ini: Tol Jakarta Lancar Jaya, Tapi Awas Ada Contraflow di Titik Ini!

Semoga 2026 Wapres Gibran Terus Kerja Optimis Danantara Jumat Sumur Sabang Program Makan Bergizi Gratis Bank Saqu Olla Melania ACTORS JENO JAEMIN TAKEOVER #zonauang#zonauang ",,0,0,3,228
@seninceriaa,2026-01-02-14:02:06,"Arus Balik Nataru 2026: Catat Jadwal Contraflow di Tol Japek dan Jagorawi Pagi Ini!

Semoga 2026 Wapres Gibran Terus Kerja Optimis Danantara Jumat Sumur Sabang Program Makan Bergizi Gratis Bank Saqu Olla Melania ACTORS JENO JAEMIN TAKEOVER #zonauang#zonauang ",,0,0,3,159
@dinosartos,2026-01-02-14:01:41,"Mendukung generasi sehat dan cerdas, yuk ikut serta dalam program makan bergizi gratis! Ayo berkontribusi dan ajak yang lain!",,0,0,0,2
@feddetimot80167,2026-01-02-13:59:19,"Melalui makan bergizi gratis, kesenjangan gizi dapat ditekan dan setiap anak memiliki kesempatan yang sama untuk berkembang secara optimal",,0,27,27,68
@KosambiP3298,2026-01-02-13:59:04,"Menteri Trenggono @swtrenggono bersama Bupati Boyolali Agus Irawan turun langsung melihat geliat budi daya lele yang siap mendukung Program Makan Bergizi Gratis (MBG).
 #2026KKPGrowStronger#2026KKPGrowStronger  #SaktiWahyuTrenggono#SaktiWahyuTrenggono  #KKPGOID#KKPGOID  #BudiDayaTematikBioflok#BudiDayaTematikBioflok  #budidaya4S4G6#budidaya4S4G6 ",,0,0,0,20
@kemarayacamp,2026-01-02-13:58:48,"Yuk, ikut Program Makan Bergizi Gratis (MBG)! Wujudkan generasi sehat dan cerdas bareng pemerintah. Makan enak, sehat, dan gratis! 🍏✨",,0,0,0,28
@dinosartos,2026-01-02-13:57:21,Ayo dukung Program Makan Bergizi Gratis dan berikan yang terbaik untuk masa depan penerus bangsa kita!,,0,0,0,2
@Mel612Bangka,2026-01-02-13:43:58,"Program Makan Bergizi Gratis adalah wujud nyata kepedulian negara dalam membangun generasi sehat, cerdas, dan berdaya saing. Dengan gizi yang cukup sejak dini, anak-anak Indonesia dipersiapkan menjadi sumber daya manusia unggul yang siap membawa bangsa menuju masa depan",,0,0,0,8
@papamariammi,2026-01-02-13:41:27,"Program Makan Bergizi Gratis memasuki fase besar dengan ribuan dapur dan jutaan penerima, menunjukkan komitmen negara dalam memperkuat gizi dan kesejahteraan masyarakat.#MBG#MBG  #GiziNasional#GiziNasional  #IndonesiaMaju#IndonesiaMaju  #KesejahteraanRakyat#KesejahteraanRakyat ",,0,0,0,15
@HidupNusantara,2026-01-02-13:37:08,Makan Bergizi Gratis membangun SDM generasi Papua menuju Indonesia Emas 2045,,1,0,0,18
@PPNPengambengan,2026-01-02-13:25:26,"Program Makan Bergizi Gratis (MBG).
Lewat kerja sama dengan SPPG setempat, sekitar 300 kg lele per minggu disiapkan untuk penuhi kebutuhan gizi masyarakat.",,1,0,0,31
@seninceriaa,2026-01-02-13:22:29,"KPM Wajib Tahu! Status Bansos PKH dan BPNT Berubah di Januari 2026, Cek Aturan Barunya!

Semoga 2026 Wapres Gibran Terus Kerja Optimis Danantara Jumat Sumur Program Makan Bergizi Gratis Bank Saqu Olla Melania ACTORS JENO JAEMIN TAKEOVER #zonauang#zonauang ",,0,0,3,174
@siaranberitacom,2026-01-02-13:22:02,"Realitas Pahit Guru Honorer di Balik Program Makan Bergizi Gratis siaran-berita.com/realitas-pahit
… …",,0,0,0,10
@BangsaNara,2026-01-02-13:19:04,"Program Makan Bergizi Gratis (MBG) hadir untuk memperkuat ketahanan gizi kelompok rentan. Dengan makanan segar, aman, bergizi seimbang, dan bebas ultra-proses, MBG memastikan anak-anak, ibu hamil, dan lansia tetap sehat dan kuat.#MBG#MBG #SPPG#SPPG #LanjutkanMBG#LanjutkanMBG #MBGbantuekonomi#MBGbantuekonomi ",,5,0,5,42
@BangsaNara,2026-01-02-13:11:33,"Program Makan Bergizi Gratis (MBG) hadir untuk memperkuat ketahanan gizi kelompok rentan. Dengan makanan segar, aman, bergizi seimbang, dan bebas ultra-proses, MBG memastikan anak-anak, ibu hamil, dan lansia tetap sehat dan kuat.#MBG#MBG #SPPG#SPPG #LanjutkanMBG#LanjutkanMBG #MBGbantuekonomi#MBGbantuekonomi ",,5,0,5,38
@BangsaNara,2026-01-02-13:11:10,"Program Makan Bergizi Gratis (MBG) hadir untuk memperkuat ketahanan gizi kelompok rentan. Dengan makanan segar, aman, bergizi seimbang, dan bebas ultra-proses, MBG memastikan anak-anak, ibu hamil, dan lansia tetap sehat dan kuat.#MBG#MBG #SPPG#SPPG #LanjutkanMBG#LanjutkanMBG #MBGbantuekonomi#MBGbantuekonomi ",,5,0,5,35
@LadyMuthaFucknA,2026-01-02-13:09:39,Program Makan Bergizi Gratis,,0,0,0,8
@AlanOnniu,2026-01-02-13:08:29,Program Makan Bergizi Gratis,,0,0,0,4
@akuratco,2026-01-02-13:00:00,"Tak Sekadar Bantu Pengungsi, Program MBG Prabowo Hidupkan Ekonomi Lokal Bener Meriah

Program Makan Bergizi Gratis (MBG) memberikan manfaat ganda bagi masyarakat terdampak banjir bandang di Kabupaten Bener Meriah, Aceh.

Selain membantu pemenuhan kebutuhan gizi pengungsi, program",,1,0,0,172
@Tivannni,2026-01-02-12:57:47,DUKUNG PROGRAMMAKAN BERGIZI GRATIS,,0,0,0,5
@Atikah2010,2026-01-02-12:39:01,"Guru Besar Ekonomi IPB, Didin S. Damanhuri, mengatakan, program Makan Bergizi Gratis (MBG) bisa menjadi langkah strategis untuk memutus rantai ketimpangan, karena bukan sekedar bantuan sosial tapi sinyal perubahan besar dalam haluan ekonomi nasional.",,0,0,0,40
